device,length_um,corner,vgs_v,vds_v,ids_a,gm_s,gds_s,cgg_f,gm_id_per_v,gm_gds,ft_hz,vth_v,overdrive_v
nmos,0.26u,mos_tt,0.9700,0.6000,2.174874e-03,5.462953e-03,7.735379e-04,3.135560e-14,2.511848,7.062295,2.772889e+10,0.2489,0.7211
nmos,0.26u,mos_tt,0.9900,0.6000,2.284503e-03,5.495827e-03,8.372014e-04,3.152210e-14,2.405699,6.564522,2.774841e+10,0.2489,0.7411
nmos,0.26u,mos_tt,1.0100,0.6000,2.394707e-03,5.520648e-03,9.045446e-04,3.168410e-14,2.305354,6.103235,2.773121e+10,0.2489,0.7611
nmos,0.26u,mos_tt,1.0300,0.6000,2.505329e-03,5.537822e-03,9.755594e-04,3.184170e-14,2.210417,5.676561,2.767980e+10,0.2489,0.7811
nmos,0.26u,mos_tt,1.0500,0.6000,2.616220e-03,5.547759e-03,1.050221e-03,3.199510e-14,2.120525,5.282468,2.759652e+10,0.2489,0.8011
nmos,0.26u,mos_tt,1.0700,0.6000,2.727239e-03,5.550861e-03,1.128489e-03,3.214440e-14,2.035341,4.918844,2.748370e+10,0.2489,0.8211
nmos,0.26u,mos_tt,1.0900,0.6000,2.838255e-03,5.547531e-03,1.210308e-03,3.228960e-14,1.954557,4.583570,2.734370e+10,0.2489,0.8411
nmos,0.26u,mos_tt,1.1100,0.6000,2.949141e-03,5.538160e-03,1.295612e-03,3.243090e-14,1.877889,4.274551,2.717857e+10,0.2489,0.8611
nmos,0.26u,mos_tt,1.1300,0.6000,3.059781e-03,5.523131e-03,1.384319e-03,3.256840e-14,1.805074,3.989782,2.699038e+10,0.2489,0.8811
nmos,0.26u,mos_tt,1.1500,0.6000,3.170066e-03,5.505367e-03,1.476341e-03,3.270210e-14,1.736673,3.729062,2.679358e+10,0.2489,0.9011
nmos,0.52u,mos_ff,0.0500,0.6000,9.339165e-08,2.311277e-06,7.578925e-08,1.872870e-14,24.748219,30.496106,1.964104e+07,0.1500,-0.1000
nmos,0.52u,mos_ff,0.0700,0.6000,1.735160e-07,5.701153e-06,1.419389e-07,1.882710e-14,32.856641,40.166248,4.819471e+07,0.1500,-0.0800
nmos,0.52u,mos_ff,0.0900,0.6000,3.214378e-07,1.045871e-05,2.645315e-07,1.903750e-14,32.537275,39.536728,8.743561e+07,0.1500,-0.0600
nmos,0.52u,mos_ff,0.1100,0.6000,5.918642e-07,1.890549e-05,4.884086e-07,1.944100e-14,31.942277,38.708348,1.547710e+08,0.1500,-0.0400
nmos,0.52u,mos_ff,0.1300,0.6000,1.077657e-06,3.333921e-05,8.867919e-07,2.015930e-14,30.936754,37.595303,2.632085e+08,0.1500,-0.0200
nmos,0.52u,mos_ff,0.1500,0.6000,1.925433e-06,5.662390e-05,1.566175e-06,2.134450e-14,29.408398,36.154261,4.222153e+08,0.1500,0.0000
nmos,0.52u,mos_ff,0.1700,0.6000,3.342613e-06,9.144128e-05,2.653707e-06,2.312250e-14,27.356227,34.457941,6.294013e+08,0.1500,0.0200
nmos,0.52u,mos_ff,0.1900,0.6000,5.583084e-06,1.392558e-04,4.257046e-06,2.549570e-14,24.942451,32.711838,8.692936e+08,0.1500,0.0400
nmos,0.52u,mos_ff,0.2100,0.6000,8.912847e-06,1.998971e-04,6.415733e-06,2.828430e-14,22.427974,31.157328,1.124815e+09,0.1500,0.0600
nmos,0.52u,mos_ff,0.2300,0.6000,1.357897e-05,2.721685e-04,9.088507e-06,3.119510e-14,20.043383,29.946448,1.388582e+09,0.1500,0.0800
nmos,0.52u,mos_ff,0.2500,0.6000,1.979959e-05,3.547177e-04,1.218836e-05,3.396190e-14,17.915406,29.102988,1.662306e+09,0.1500,0.1000
nmos,0.52u,mos_ff,0.2700,0.6000,2.776767e-05,4.463902e-04,1.562765e-05,3.643010e-14,16.075897,28.564128,1.950179e+09,0.1500,0.1200
nmos,0.52u,mos_ff,0.2900,0.6000,3.765519e-05,5.461611e-04,1.934169e-05,3.855180e-14,14.504272,28.237507,2.254739e+09,0.1500,0.1400
nmos,0.52u,mos_ff,0.3100,0.6000,4.961412e-05,6.530242e-04,2.329135e-05,4.034420e-14,13.162064,28.037198,2.576133e+09,0.1500,0.1600
nmos,0.52u,mos_ff,0.3300,0.6000,6.377616e-05,7.659646e-04,2.745703e-05,4.185150e-14,12.010203,27.896848,2.912848e+09,0.1500,0.1800
nmos,0.52u,mos_ff,0.3500,0.6000,8.025271e-05,8.839805e-04,3.183198e-05,4.312350e-14,11.014961,27.770202,3.262487e+09,0.1500,0.2000
nmos,0.52u,mos_ff,0.3700,0.6000,9.913538e-05,1.006108e-03,3.641753e-05,4.420590e-14,10.148829,27.627025,3.622301e+09,0.1500,0.2200
nmos,0.52u,mos_ff,0.3900,0.6000,1.204970e-04,1.131437e-03,4.122037e-05,4.513690e-14,9.389752,27.448492,3.989503e+09,0.1500,0.2400
nmos,0.52u,mos_ff,0.4100,0.6000,1.443929e-04,1.259122e-03,4.625119e-05,4.594780e-14,8.720110,27.223559,4.361373e+09,0.1500,0.2600
nmos,0.52u,mos_ff,0.4300,0.6000,1.708619e-04,1.388378e-03,5.152432e-05,4.666300e-14,8.125732,26.946071,4.735384e+09,0.1500,0.2800
nmos,0.52u,mos_ff,0.4500,0.6000,1.999280e-04,1.518483e-03,5.705800e-05,4.730230e-14,7.595149,26.612973,5.109140e+09,0.1500,0.3000
nmos,0.52u,mos_ff,0.4700,0.6000,2.316012e-04,1.648773e-03,6.287508e-05,4.788110e-14,7.119018,26.222996,5.480458e+09,0.1500,0.3200
nmos,0.52u,mos_ff,0.4900,0.6000,2.658789e-04,1.778636e-03,6.900412e-05,4.841170e-14,6.689647,25.775794,5.847320e+09,0.1500,0.3400
nmos,0.52u,mos_ff,0.5100,0.6000,3.027467e-04,1.907509e-03,7.548084e-05,4.890410e-14,6.300676,25.271433,6.207853e+09,0.1500,0.3600
nmos,0.52u,mos_ff,0.5300,0.6000,3.421793e-04,2.034869e-03,8.234987e-05,4.936640e-14,5.946792,24.710045,6.560322e+09,0.1500,0.3800
nmos,0.52u,mos_ff,0.5500,0.6000,3.841414e-04,2.160231e-03,8.966690e-05,4.980500e-14,5.623531,24.091733,6.903151e+09,0.1500,0.4000
nmos,0.52u,mos_ff,0.5700,0.6000,4.285885e-04,2.283139e-03,9.750113e-05,5.022560e-14,5.327112,23.416539,7.234814e+09,0.1500,0.4200
nmos,0.52u,mos_ff,0.5900,0.6000,4.754670e-04,2.403166e-03,1.059380e-04,5.063260e-14,5.054328,22.684646,7.553942e+09,0.1500,0.4400
nmos,0.52u,mos_ff,0.6100,0.6000,5.247151e-04,2.519902e-03,1.150821e-04,5.103010e-14,4.802419,21.896559,7.859182e+09,0.1500,0.4600
nmos,0.52u,mos_ff,0.6300,0.6000,5.762631e-04,2.632956e-03,1.250605e-04,5.142140e-14,4.569017,21.053458,8.149291e+09,0.1500,0.4800
nmos,0.52u,mos_ff,0.6500,0.6000,6.300334e-04,2.741948e-03,1.360252e-04,5.180920e-14,4.352068,20.157647,8.423110e+09,0.1500,0.5000
nmos,0.52u,mos_ff,0.6700,0.6000,6.859410e-04,2.846511e-03,1.481562e-04,5.219610e-14,4.149790,19.212905,8.679505e+09,0.1500,0.5200
nmos,0.52u,mos_ff,0.6900,0.6000,7.438938e-04,2.946283e-03,1.616632e-04,5.258420e-14,3.960623,18.224822,8.917422e+09,0.1500,0.5400
nmos,0.52u,mos_ff,0.7100,0.6000,8.037923e-04,3.040914e-03,1.767867e-04,5.297530e-14,3.783209,17.201034,9.135890e+09,0.1500,0.5600
nmos,0.52u,mos_ff,0.7300,0.6000,8.655304e-04,3.130062e-03,1.937972e-04,5.337100e-14,3.616351,16.151224,9.333999e+09,0.1500,0.5800
nmos,0.52u,mos_ff,0.7500,0.6000,9.289948e-04,3.213397e-03,2.129936e-04,5.377260e-14,3.459004,15.086824,9.510941e+09,0.1500,0.6000
nmos,0.52u,mos_ff,0.7700,0.6000,9.940662e-04,3.290607e-03,2.346991e-04,5.418110e-14,3.310249,14.020535,9.666034e+09,0.1500,0.6200
nmos,0.52u,mos_ff,0.7900,0.6000,1.060619e-03,3.361405e-03,2.592551e-04,5.459710e-14,3.169286,12.965627,9.798766e+09,0.1500,0.6400
nmos,0.52u,mos_ff,0.8100,0.6000,1.128522e-03,3.425527e-03,2.870140e-04,5.502120e-14,3.035410,11.935052,9.908718e+09,0.1500,0.6600
nmos,0.52u,mos_ff,0.8300,0.6000,1.197640e-03,3.482752e-03,3.183293e-04,5.545350e-14,2.908012,10.940721,9.995712e+09,0.1500,0.6800
nmos,0.52u,mos_ff,0.8500,0.6000,1.267832e-03,3.532896e-03,3.535457e-04,5.589380e-14,2.786565,9.992756,1.005975e+10,0.1500,0.7000
nmos,0.52u,mos_ff,0.8700,0.6000,1.338956e-03,3.575828e-03,3.929876e-04,5.634190e-14,2.670609,9.099086,1.010102e+10,0.1500,0.7200
nmos,0.52u,mos_ff,0.8900,0.6000,1.410866e-03,3.611470e-03,4.369489e-04,5.679690e-14,2.559754,8.265200,1.011998e+10,0.1500,0.7400
nmos,0.52u,mos_ff,0.9100,0.6000,1.483415e-03,3.639801e-03,4.856823e-04,5.725810e-14,2.453663,7.494201,1.011721e+10,0.1500,0.7600
nmos,0.52u,mos_ff,0.9300,0.6000,1.556458e-03,3.660863e-03,5.393907e-04,5.772420e-14,2.352047,6.787034,1.009359e+10,0.1500,0.7800
nmos,0.52u,mos_ff,0.9500,0.6000,1.629849e-03,3.674757e-03,5.982207e-04,5.819390e-14,2.254661,6.142812,1.005012e+10,0.1500,0.8000
nmos,0.52u,mos_ff,0.9700,0.6000,1.703448e-03,3.681640e-03,6.622575e-04,5.866580e-14,2.161287,5.559227,9.987952e+09,0.1500,0.8200
nmos,0.52u,mos_ff,0.9900,0.6000,1.777115e-03,3.681726e-03,7.315229e-04,5.913830e-14,2.071743,5.032961,9.908382e+09,0.1500,0.8400
nmos,0.52u,mos_ff,1.0100,0.6000,1.850717e-03,3.675279e-03,8.059753e-04,5.960990e-14,1.985868,4.560039,9.812780e+09,0.1500,0.8600
nmos,0.52u,mos_ff,1.0300,0.6000,1.924126e-03,3.662602e-03,8.855120e-04,6.007890e-14,1.903515,4.136140,9.702595e+09,0.1500,0.8800
nmos,0.52u,mos_ff,1.0500,0.6000,1.997221e-03,3.644037e-03,9.699734e-04,6.054390e-14,1.824554,3.756842,9.579272e+09,0.1500,0.9000
nmos,0.52u,mos_ff,1.0700,0.6000,2.069888e-03,3.619953e-03,1.059148e-03,6.100330e-14,1.748864,3.417797,9.444299e+09,0.1500,0.9200
nmos,0.52u,mos_ff,1.0900,0.6000,2.142019e-03,3.590739e-03,1.152781e-03,6.145580e-14,1.676334,3.114849,9.299104e+09,0.1500,0.9400
nmos,0.52u,mos_ff,1.1100,0.6000,2.213517e-03,3.556797e-03,1.250578e-03,6.190010e-14,1.606853,2.844122,9.145087e+09,0.1500,0.9600
nmos,0.52u,mos_ff,1.1300,0.6000,2.284291e-03,3.518535e-03,1.352218e-03,6.233520e-14,1.540318,2.602047,8.983564e+09,0.1500,0.9800
nmos,0.52u,mos_ff,1.1500,0.6000,2.354259e-03,3.478214e-03,1.457355e-03,6.276010e-14,1.477413,2.386662,8.820492e+09,0.1500,1.0000
nmos,0.52u,mos_fs,0.0500,0.6000,4.604242e-08,1.133900e-06,3.780831e-08,1.848680e-14,24.627289,29.990761,9.761873e+06,0.1725,-0.1225
nmos,0.52u,mos_fs,0.0700,0.6000,8.581601e-08,2.843460e-06,7.110237e-08,1.851630e-14,33.134377,39.991072,2.444067e+07,0.1725,-0.1025
nmos,0.52u,mos_fs,0.0900,0.6000,1.597808e-07,5.271425e-06,1.334267e-07,1.860430e-14,32.991605,39.508022,4.509567e+07,0.1725,-0.0825
nmos,0.52u,mos_fs,0.1100,0.6000,2.966730e-07,9.697404e-06,2.492217e-07,1.879600e-14,32.687181,38.910753,8.211267e+07,0.1725,-0.0625
nmos,0.52u,mos_fs,0.1300,0.6000,5.476770e-07,1.758892e-05,4.613621e-07,1.916740e-14,32.115499,38.123894,1.460482e+08,0.1725,-0.0425
nmos,0.52u,mos_fs,0.1500,0.6000,1.000230e-06,3.114774e-05,8.404543e-07,1.983490e-14,31.140578,37.060599,2.499290e+08,0.1725,-0.0225
nmos,0.52u,mos_fs,0.1700,0.6000,1.793587e-06,5.316723e-05,1.490505e-06,2.094760e-14,29.642961,35.670615,4.039521e+08,0.1725,-0.0025
nmos,0.52u,mos_fs,0.1900,0.6000,3.126919e-06,8.633092e-05,2.538037e-06,2.263780e-14,27.608940,34.014839,6.069491e+08,0.1725,0.0175
nmos,0.52u,mos_fs,0.2100,0.6000,5.246823e-06,1.321761e-04,4.093207e-06,2.492480e-14,25.191645,32.291575,8.439979e+08,0.1725,0.0375
nmos,0.52u,mos_fs,0.2300,0.6000,8.413961e-06,1.906146e-04,6.199425e-06,2.764780e-14,22.654562,30.747142,1.097276e+09,0.1725,0.0575
nmos,0.52u,mos_fs,0.2500,0.6000,1.287141e-05,2.605028e-04,8.817109e-06,3.052050e-14,20.238870,29.545149,1.358441e+09,0.1725,0.0775
nmos,0.52u,mos_fs,0.2700,0.6000,1.883407e-05,3.405316e-04,1.185787e-05,3.327120e-14,18.080617,28.717771,1.628955e+09,0.1725,0.0975
nmos,0.52u,mos_fs,0.2900,0.6000,2.649267e-05,4.295994e-04,1.523173e-05,3.573490e-14,16.215783,28.204242,1.913336e+09,0.1725,0.1175
nmos,0.52u,mos_fs,0.3100,0.6000,3.601805e-05,5.267330e-04,1.887253e-05,3.785670e-14,14.624140,27.910036,2.214460e+09,0.1725,0.1375
nmos,0.52u,mos_fs,0.3300,0.6000,4.756199e-05,6.309629e-04,2.274080e-05,3.964960e-14,13.266116,27.745853,2.532708e+09,0.1725,0.1575
nmos,0.52u,mos_fs,0.3500,0.6000,6.125657e-05,7.412959e-04,2.681717e-05,4.115670e-14,12.101492,27.642585,2.866627e+09,0.1725,0.1775
nmos,0.52u,mos_fs,0.3700,0.6000,7.721383e-05,8.567408e-04,3.109528e-05,4.242770e-14,11.095691,27.552117,3.213809e+09,0.1725,0.1975
nmos,0.52u,mos_fs,0.3900,0.6000,9.552620e-05,9.763381e-04,3.557671e-05,4.350840e-14,10.220632,27.443181,3.571472e+09,0.1725,0.2175
nmos,0.52u,mos_fs,0.4100,0.6000,1.162674e-04,1.099180e-03,4.026808e-05,4.443760e-14,9.453897,27.296558,3.936755e+09,0.1725,0.2375
nmos,0.52u,mos_fs,0.4300,0.6000,1.394934e-04,1.224419e-03,4.517962e-05,4.524670e-14,8.777612,27.101135,4.306885e+09,0.1725,0.2575
nmos,0.52u,mos_fs,0.4500,0.6000,1.652441e-04,1.351269e-03,5.032478e-05,4.596060e-14,8.177411,26.850967,4.679250e+09,0.1725,0.2775
nmos,0.52u,mos_fs,0.4700,0.6000,1.935442e-04,1.479007e-03,5.572039e-05,4.659900e-14,7.641701,26.543371,5.051423e+09,0.1725,0.2975
nmos,0.52u,mos_fs,0.4900,0.6000,2.244044e-04,1.606964e-03,6.138726e-05,4.717740e-14,7.161018,26.177484,5.421161e+09,0.1725,0.3175
nmos,0.52u,mos_fs,0.5100,0.6000,2.578227e-04,1.734529e-03,6.735113e-05,4.770820e-14,6.727604,25.753525,5.786403e+09,0.1725,0.3375
nmos,0.52u,mos_fs,0.5300,0.6000,2.937855e-04,1.861135e-03,7.364396e-05,4.820130e-14,6.335013,25.272066,6.145246e+09,0.1725,0.3575
nmos,0.52u,mos_fs,0.5500,0.6000,3.322682e-04,1.986263e-03,8.030542e-05,4.866460e-14,5.977891,24.733860,6.495966e+09,0.1725,0.3775
nmos,0.52u,mos_fs,0.5700,0.6000,3.732360e-04,2.109429e-03,8.738475e-05,4.910460e-14,5.651730,24.139555,6.836957e+09,0.1725,0.3975
nmos,0.52u,mos_fs,0.5900,0.6000,4.166453e-04,2.230186e-03,9.494294e-05,4.952660e-14,5.352721,23.489751,7.166757e+09,0.1725,0.4175
nmos,0.52u,mos_fs,0.6100,0.6000,4.624435e-04,2.348114e-03,1.030551e-04,4.993520e-14,5.077624,22.785034,7.483978e+09,0.1725,0.4375
nmos,0.52u,mos_fs,0.6300,0.6000,5.105699e-04,2.462819e-03,1.118132e-04,5.033390e-14,4.823667,22.026192,7.787392e+09,0.1725,0.4575
nmos,0.52u,mos_fs,0.6500,0.6000,5.609562e-04,2.573927e-03,1.213286e-04,5.072590e-14,4.588463,21.214512,8.075819e+09,0.1725,0.4775
nmos,0.52u,mos_fs,0.6700,0.6000,6.135269e-04,2.681082e-03,1.317350e-04,5.111380e-14,4.369950,20.352086,8.348185e+09,0.1725,0.4975
nmos,0.52u,mos_fs,0.6900,0.6000,6.681995e-04,2.783942e-03,1.431908e-04,5.149990e-14,4.166334,19.442185,8.603476e+09,0.1725,0.5175
nmos,0.52u,mos_fs,0.7100,0.6000,7.248846e-04,2.882175e-03,1.558812e-04,5.188610e-14,3.976047,18.489561,8.840757e+09,0.1725,0.5375
nmos,0.52u,mos_fs,0.7300,0.6000,7.834865e-04,2.975464e-03,1.700189e-04,5.227410e-14,3.797722,17.500784,9.059167e+09,0.1725,0.5575
nmos,0.52u,mos_fs,0.7500,0.6000,8.439032e-04,3.063503e-03,1.858447e-04,5.266520e-14,3.630159,16.484210,9.257947e+09,0.1725,0.5775
nmos,0.52u,mos_fs,0.7700,0.6000,9.060266e-04,3.145997e-03,2.036259e-04,5.306050e-14,3.472301,15.449886,9.436416e+09,0.1725,0.5975
nmos,0.52u,mos_fs,0.7900,0.6000,9.697431e-04,3.222671e-03,2.236531e-04,5.346100e-14,3.323221,14.409239,9.593985e+09,0.1725,0.6175
nmos,0.52u,mos_fs,0.8100,0.6000,1.034933e-03,3.293269e-03,2.462359e-04,5.386730e-14,3.182108,13.374447,9.730208e+09,0.1725,0.6375
nmos,0.52u,mos_fs,0.8300,0.6000,1.101474e-03,3.357561e-03,2.716963e-04,5.427990e-14,3.048244,12.357772,9.844757e+09,0.1725,0.6575
nmos,0.52u,mos_fs,0.8500,0.6000,1.169236e-03,3.415349e-03,3.003607e-04,5.469880e-14,2.921009,11.370825,9.937506e+09,0.1725,0.6775
nmos,0.52u,mos_fs,0.8700,0.6000,1.238088e-03,3.466472e-03,3.325515e-04,5.512420e-14,2.799859,10.423865,1.000842e+10,0.1725,0.6975
nmos,0.52u,mos_fs,0.8900,0.6000,1.307895e-03,3.510810e-03,3.685766e-04,5.555570e-14,2.684321,9.525320,1.005770e+10,0.1725,0.7175
nmos,0.52u,mos_fs,0.9100,0.6000,1.378520e-03,3.548291e-03,4.087205e-04,5.599290e-14,2.573986,8.681461,1.008571e+10,0.1725,0.7375
nmos,0.52u,mos_fs,0.9300,0.6000,1.449826e-03,3.578891e-03,4.532345e-04,5.643490e-14,2.468497,7.896334,1.009301e+10,0.1725,0.7575
nmos,0.52u,mos_fs,0.9500,0.6000,1.521676e-03,3.602642e-03,5.023286e-04,5.688080e-14,2.367549,7.171883,1.008035e+10,0.1725,0.7775
nmos,0.52u,mos_fs,0.9700,0.6000,1.593932e-03,3.619625e-03,5.561649e-04,5.732970e-14,2.270878,6.508187,1.004856e+10,0.1725,0.7975
nmos,0.52u,mos_fs,0.9900,0.6000,1.666461e-03,3.629974e-03,6.148522e-04,5.778030e-14,2.178253,5.903816,9.998707e+09,0.1725,0.8175
nmos,0.52u,mos_fs,1.0100,0.6000,1.739131e-03,3.633870e-03,6.784438e-04,5.823120e-14,2.089475,5.356184,9.931933e+09,0.1725,0.8375
nmos,0.52u,mos_fs,1.0300,0.6000,1.811816e-03,3.631540e-03,7.469361e-04,5.868120e-14,2.004365,4.861915,9.849450e+09,0.1725,0.8575
nmos,0.52u,mos_fs,1.0500,0.6000,1.884393e-03,3.623249e-03,8.202696e-04,5.912880e-14,1.922767,4.417144,9.752574e+09,0.1725,0.8775
nmos,0.52u,mos_fs,1.0700,0.6000,1.956746e-03,3.609294e-03,8.983323e-04,5.957270e-14,1.844539,4.017772,9.642621e+09,0.1725,0.8975
nmos,0.52u,mos_fs,1.0900,0.6000,2.028764e-03,3.590001e-03,9.809634e-04,6.001160e-14,1.769551,3.659669,9.520933e+09,0.1725,0.9175
nmos,0.52u,mos_fs,1.1100,0.6000,2.100346e-03,3.565715e-03,1.067959e-03,6.044430e-14,1.697680,3.338813,9.388829e+09,0.1725,0.9375
nmos,0.52u,mos_fs,1.1300,0.6000,2.171393e-03,3.536794e-03,1.159077e-03,6.086960e-14,1.628813,3.051388,9.247609e+09,0.1725,0.9575
nmos,0.52u,mos_fs,1.1500,0.6000,2.241817e-03,3.505647e-03,1.254047e-03,6.128660e-14,1.563753,2.795467,9.103802e+09,0.1725,0.9775
nmos,0.52u,mos_sf,0.0500,0.6000,1.004328e-08,2.469444e-07,8.406029e-09,1.809590e-14,24.588023,29.377058,2.171897e+06,0.2194,-0.1694
nmos,0.52u,mos_sf,0.0700,0.6000,1.887073e-08,6.358002e-07,1.594819e-08,1.807150e-14,33.692401,39.866606,5.599466e+06,0.2194,-0.1494
nmos,0.52u,mos_sf,0.0900,0.6000,3.547529e-08,1.195575e-06,3.026013e-08,1.806210e-14,33.701627,39.509910,1.053486e+07,0.2194,-0.1294
nmos,0.52u,mos_sf,0.1100,0.6000,6.669372e-08,2.245278e-06,5.738236e-08,1.807900e-14,33.665509,39.128366,1.976587e+07,0.2194,-0.1094
nmos,0.52u,mos_sf,0.1300,0.6000,1.252864e-07,4.203117e-06,1.086223e-07,1.814320e-14,33.548071,38.694789,3.687039e+07,0.2194,-0.0894
nmos,0.52u,mos_sf,0.1500,0.6000,2.348184e-07,7.816306e-06,2.048153e-07,1.829210e-14,33.286599,38.162706,6.800770e+07,0.2194,-0.0694
nmos,0.52u,mos_sf,0.1700,0.6000,4.379387e-07,1.435594e-05,3.832270e-07,1.859100e-14,32.780707,37.460670,1.228992e+08,0.2194,-0.0494
nmos,0.52u,mos_sf,0.1900,0.6000,8.090562e-07,2.580257e-05,7.069453e-07,1.914350e-14,31.892185,36.498680,2.145170e+08,0.2194,-0.0294
nmos,0.52u,mos_sf,0.2100,0.6000,1.470041e-06,4.480911e-05,1.272739e-06,2.009270e-14,30.481538,35.206833,3.549344e+08,0.2194,-0.0094
nmos,0.52u,mos_sf,0.2300,0.6000,2.601421e-06,7.413305e-05,2.205535e-06,2.158510e-14,28.497137,33.612275,5.466105e+08,0.2194,0.0106
nmos,0.52u,mos_sf,0.2500,0.6000,4.435364e-06,1.155913e-04,3.624536e-06,2.368210e-14,26.061288,31.891337,7.768284e+08,0.2194,0.0306
nmos,0.52u,mos_sf,0.2700,0.6000,7.225073e-06,1.693686e-04,5.588921e-06,2.627070e-14,23.441784,30.304347,1.026080e+09,0.2194,0.0506
nmos,0.52u,mos_sf,0.2900,0.6000,1.121011e-05,2.344283e-04,8.069406e-06,2.908240e-14,20.912221,29.051494,1.282921e+09,0.2194,0.0706
nmos,0.52u,mos_sf,0.3100,0.6000,1.660221e-05,3.094757e-04,1.097662e-05,3.182770e-14,18.640633,28.194080,1.547538e+09,0.2194,0.0906
nmos,0.52u,mos_sf,0.3300,0.6000,2.358914e-05,3.934461e-04,1.421362e-05,3.431290e-14,16.679120,27.680922,1.824937e+09,0.2194,0.1106
nmos,0.52u,mos_sf,0.3500,0.6000,3.234005e-05,4.854306e-04,1.770788e-05,3.646190e-14,15.010199,27.413253,2.118888e+09,0.2194,0.1306
nmos,0.52u,mos_sf,0.3700,0.6000,4.300636e-05,5.845109e-04,2.141638e-05,3.827840e-14,13.591267,27.292703,2.430295e+09,0.2194,0.1506
nmos,0.52u,mos_sf,0.3900,0.6000,5.572049e-05,6.897167e-04,2.531835e-05,3.980260e-14,12.378152,27.241771,2.757906e+09,0.2194,0.1706
nmos,0.52u,mos_sf,0.4100,0.6000,7.059503e-05,8.000565e-04,2.940693e-05,4.108500e-14,11.333043,27.206393,3.099256e+09,0.2194,0.1906
nmos,0.52u,mos_sf,0.4300,0.6000,8.772275e-05,9.145588e-04,3.368325e-05,4.217310e-14,10.425560,27.151739,3.451408e+09,0.2194,0.2106
nmos,0.52u,mos_sf,0.4500,0.6000,1.071774e-04,1.032297e-03,3.815311e-05,4.310740e-14,9.631667,27.056693,3.811299e+09,0.2194,0.2306
nmos,0.52u,mos_sf,0.4700,0.6000,1.290146e-04,1.152404e-03,4.282526e-05,4.392050e-14,8.932353,26.909446,4.175972e+09,0.2194,0.2506
nmos,0.52u,mos_sf,0.4900,0.6000,1.532735e-04,1.274072e-03,4.771087e-05,4.463830e-14,8.312409,26.704019,4.542620e+09,0.2194,0.2706
nmos,0.52u,mos_sf,0.5100,0.6000,1.799775e-04,1.396559e-03,5.282350e-05,4.528110e-14,7.759631,26.438214,4.908654e+09,0.2194,0.2906
nmos,0.52u,mos_sf,0.5300,0.6000,2.091359e-04,1.519181e-03,5.817950e-05,4.586490e-14,7.264085,26.111964,5.271682e+09,0.2194,0.3106
nmos,0.52u,mos_sf,0.5500,0.6000,2.407448e-04,1.641311e-03,6.379873e-05,4.640200e-14,6.817638,25.726390,5.629558e+09,0.2194,0.3306
nmos,0.52u,mos_sf,0.5700,0.6000,2.747883e-04,1.762378e-03,6.970538e-05,4.690230e-14,6.413585,25.283242,5.980329e+09,0.2194,0.3506
nmos,0.52u,mos_sf,0.5900,0.6000,3.112399e-04,1.881859e-03,7.592912e-05,4.737370e-14,6.046330,24.784417,6.322224e+09,0.2194,0.3706
nmos,0.52u,mos_sf,0.6100,0.6000,3.500627e-04,1.999279e-03,8.250638e-05,4.782230e-14,5.711203,24.231811,6.653698e+09,0.2194,0.3906
nmos,0.52u,mos_sf,0.6300,0.6000,3.912110e-04,2.114205e-03,8.948193e-05,4.825320e-14,5.404258,23.627173,6.973344e+09,0.2194,0.4106
nmos,0.52u,mos_sf,0.6500,0.6000,4.346309e-04,2.226243e-03,9.691063e-05,4.867030e-14,5.122146,22.972124,7.279955e+09,0.2194,0.4306
nmos,0.52u,mos_sf,0.6700,0.6000,4.802608e-04,2.335033e-03,1.048594e-04,4.907690e-14,4.862010,22.268228,7.572443e+09,0.2194,0.4506
nmos,0.52u,mos_sf,0.6900,0.6000,5.280322e-04,2.440246e-03,1.134093e-04,4.947550e-14,4.621396,21.517160,7.849890e+09,0.2194,0.4706
nmos,0.52u,mos_sf,0.7100,0.6000,5.778706e-04,2.541580e-03,1.226579e-04,4.986850e-14,4.398182,20.720883,8.111433e+09,0.2194,0.4906
nmos,0.52u,mos_sf,0.7300,0.6000,6.296955e-04,2.638757e-03,1.327211e-04,5.025740e-14,4.190529,19.881971,8.356406e+09,0.2194,0.5106
nmos,0.52u,mos_sf,0.7500,0.6000,6.834209e-04,2.731518e-03,1.437352e-04,5.064380e-14,3.996831,19.003821,8.584162e+09,0.2194,0.5306
nmos,0.52u,mos_sf,0.7700,0.6000,7.389562e-04,2.819625e-03,1.558582e-04,5.102890e-14,3.815686,18.090963,8.794179e+09,0.2194,0.5506
nmos,0.52u,mos_sf,0.7900,0.6000,7.962059e-04,2.902855e-03,1.692703e-04,5.141370e-14,3.645860,17.149228,8.986004e+09,0.2194,0.5706
nmos,0.52u,mos_sf,0.8100,0.6000,8.550704e-04,2.981001e-03,1.841739e-04,5.179890e-14,3.486264,16.185795,9.159288e+09,0.2194,0.5906
nmos,0.52u,mos_sf,0.8300,0.6000,9.154459e-04,3.053874e-03,2.007921e-04,5.218540e-14,3.335942,15.209134,9.313700e+09,0.2194,0.6106
nmos,0.52u,mos_sf,0.8500,0.6000,9.772253e-04,3.121303e-03,2.193658e-04,5.257350e-14,3.194046,14.228759,9.449072e+09,0.2194,0.6306
